Origin,Voucher ID,Vendor Name,Invoice Date,Invoice ID (or DBID),Payment Date,Invoice  Amt,Line Description,Paid Gross Amount,Account,Fund,Deptid,ChartField 1,ChartField 2,Payment Method,Account Descr, Amount ,ticket #
TRV,13572694,US BANK UC TRAVEL CENTER,5/9/22,100870074061,5/17/22,498.750,No Description,498.750,57212,62378,23845,      ,EKHYT,EFT,Travel DB US Bank Clearing, 498.75 ,5262102776975
TRV,13572695,US BANK UC TRAVEL CENTER,5/9/22,100870074079,5/17/22,520.750,No Description,520.750,57212,62378,23845,      ,EKHYT,EFT,Travel DB US Bank Clearing, 520.75 ,5262102776976
TRV,13572826,US BANK UC TRAVEL CENTER,5/9/22,581300904874,5/17/22,32.000,No Description,32.000,57212,62378,23845,      ,EKHYT,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982952
TRV,13572827,US BANK UC TRAVEL CENTER,5/9/22,581300905384,5/17/22,32.000,No Description,32.000,57212,62378,23845,      ,EKHYT,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982953
TRV,13613920,US BANK UC TRAVEL CENTER,10/17/22,107669020143,10/25/22,520.750,No Description,520.750,57212,62378,23845,      ,EKHYT,EFT,Travel DB US Bank Clearing, 520.75 ,0167857695713
TRV,13613931,US BANK UC TRAVEL CENTER,10/17/22,582910779933,10/25/22,10.000,No Description,10.000,57212,62378,23845,      ,EKHYT,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721457
TRV,13625149,US BANK UC TRAVEL CENTER,11/30/22,583351233776,12/8/22,10.000,No Description,10.000,57212,62404,12248,      ,IMHB2,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043726
TRV,13625154,US BANK UC TRAVEL CENTER,11/30/22,873354654296,12/8/22,602.200,No Description,602.200,57212,62404,12248,      ,IMHB2,EFT,Travel DB US Bank Clearing, 602.20 ,0067858818869
TRV,13616866,US BANK UC TRAVEL CENTER,10/26/22,104381046679,11/3/22,993.800,No Description,993.800,57212,62415,30703,KFSENA,KFJAD,EFT,Travel DB US Bank Clearing, 993.80 ,0167857973193
TRV,13616902,US BANK UC TRAVEL CENTER,10/26/22,583001425401,11/3/22,10.000,No Description,10.000,57212,62415,30703,KFSENA,KFJAD,EFT,Travel DB US Bank Clearing, 10.00 ,8900834041916
TRV,13540691,US BANK UC TRAVEL CENTER,1/4/22,100668159118,1/12/22,429.040,No Description,429.040,57212,62418,12248,      ,IMPL1,EFT,Travel DB US Bank Clearing, 429.04 ,0167702222699
TRV,13540720,US BANK UC TRAVEL CENTER,1/4/22,580050735076,1/12/22,32.000,No Description,32.000,57212,62418,12248,      ,IMPL1,EFT,Travel DB US Bank Clearing, 32.00 ,8900814327463
TRV,13590122,US BANK UC TRAVEL CENTER,7/13/22,344900600167,7/21/22,746.110,No Description,746.110,57212,62475,12300,      ,IBNW1,EFT,Travel DB US Bank Clearing, 746.11 ,0017754366600
TRV,13590124,US BANK UC TRAVEL CENTER,7/13/22,581951001105,7/21/22,10.000,No Description,10.000,57212,62475,12300,      ,IBNW1,EFT,Travel DB US Bank Clearing, 10.00 ,8900816958196
TRV,13618610,US BANK UC TRAVEL CENTER,11/2/22,109616349130,11/10/22,220.300,No Description,220.300,57212,62500,13524,      ,MCPD1,EFT,Travel DB US Bank Clearing, 220.30 ,0167858233115
TRV,13618611,US BANK UC TRAVEL CENTER,11/2/22,109616349148,11/10/22,239.900,No Description,239.900,57212,62500,13524,      ,MCPD1,EFT,Travel DB US Bank Clearing, 239.90 ,0167858233116
TRV,13618622,US BANK UC TRAVEL CENTER,11/2/22,583071033807,11/10/22,10.000,No Description,10.000,57212,62500,13524,      ,MCPD1,EFT,Travel DB US Bank Clearing, 10.00 ,8900834042387
TRV,13618623,US BANK UC TRAVEL CENTER,11/2/22,583071033831,11/10/22,10.000,No Description,10.000,57212,62500,13524,      ,MCPD1,EFT,Travel DB US Bank Clearing, 10.00 ,8900834042388
TRV,13606778,US BANK UC TRAVEL CENTER,9/21/22,344900646041,9/29/22,822.080,No Description,822.080,57212,62505,23797,      ,EHR1N,EFT,Travel DB US Bank Clearing, 822.08 ,0017856617089
TRV,13606791,US BANK UC TRAVEL CENTER,9/21/22,582651202980,9/29/22,10.000,No Description,10.000,57212,62505,23797,      ,EHR1N,EFT,Travel DB US Bank Clearing, 10.00 ,8900833326690
TRV,13623270,US BANK UC TRAVEL CENTER,11/23/22,105440849696,12/1/22,675.620,No Description,675.620,57212,62510,24532,      ,JBPAS,EFT,Travel DB US Bank Clearing, 675.62 ,0167858818657
TRV,13623298,US BANK UC TRAVEL CENTER,11/23/22,583281006937,12/1/22,10.000,No Description,10.000,57212,62510,24532,      ,JBPAS,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043526
TRV,13609888,US BANK UC TRAVEL CENTER,10/3/22,582771050273,10/11/22,32.000,No Description,32.000,57212,62530,26694,      ,EUSTD,EFT,Travel DB US Bank Clearing, 32.00 ,8900833435182
TRV,13611942,US BANK UC TRAVEL CENTER,10/10/22,344900025855,10/18/22,596.320,No Description,596.320,57212,62540,13618,      ,ME1MW,EFT,Travel DB US Bank Clearing, 596.32 ,0017857092746
TRV,13611959,US BANK UC TRAVEL CENTER,10/10/22,582840907447,10/18/22,10.000,No Description,10.000,57212,62540,13618,      ,ME1MW,EFT,Travel DB US Bank Clearing, 10.00 ,8900833435820
TRV,13618617,US BANK UC TRAVEL CENTER,11/2/22,331901153641,11/10/22,459.280,No Description,459.280,57212,62546,13524,      ,MCTFK,EFT,Travel DB US Bank Clearing, 459.28 ,0277858233212
TRV,13618638,US BANK UC TRAVEL CENTER,11/2/22,583071424410,11/10/22,10.000,No Description,10.000,57212,62546,13524,      ,MCTFK,EFT,Travel DB US Bank Clearing, 10.00 ,8900834042481
TRV,13624613,US BANK UC TRAVEL CENTER,11/28/22,109285671655,12/6/22,613.840,No Description,613.840,57212,62546,13524,      ,MCTFK,EFT,Travel DB US Bank Clearing, 613.84 ,0167858818732
TRV,13624626,US BANK UC TRAVEL CENTER,11/28/22,583331022465,12/6/22,10.000,No Description,10.000,57212,62546,13524,      ,MCTFK,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043594
TRV,13570498,US BANK UC TRAVEL CENTER,5/2/22,100897508454,5/10/22,249.350,No Description,249.350,57212,62554,12998,      ,PG1MM,EFT,Travel DB US Bank Clearing, 249.35 ,5267751967526
TRV,13570538,US BANK UC TRAVEL CENTER,5/2/22,581231017597,5/10/22,10.000,No Description,10.000,57212,62554,12998,      ,PG1MM,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982351
TRV,13602643,US BANK UC TRAVEL CENTER,9/6/22,582501002967,9/14/22,10.000,No Description,10.000,57212,62566,12248,      ,IMCM1,EFT,Travel DB US Bank Clearing, 10.00 ,8900817447974
TRV,13602659,US BANK UC TRAVEL CENTER,9/6/22,872504037445,9/14/22,652.080,No Description,652.080,57212,62566,12248,      ,IMCM1,EFT,Travel DB US Bank Clearing, 652.08 ,0067856139581
TRV,13583759,US BANK UC TRAVEL CENTER,6/13/22,331900542670,6/21/22,375.480,No Description,375.480,57212,62571,24532,      ,JBSOL,EFT,Travel DB US Bank Clearing, 375.48 ,0277753507037
TRV,13583783,US BANK UC TRAVEL CENTER,6/13/22,581650903896,6/21/22,10.000,No Description,10.000,57212,62571,24532,      ,JBSOL,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985686
TRV,13572651,US BANK UC TRAVEL CENTER,5/6/22,100290384640,5/17/22,677.180,No Description,677.180,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 677.18 ,5267752213435
TRV,13572653,US BANK UC TRAVEL CENTER,5/6/22,100290384699,5/17/22,900.520,No Description,900.520,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 900.52 ,5267752213470
TRV,13572681,US BANK UC TRAVEL CENTER,5/9/22,100710108749,5/17/22,461.730,No Description,461.730,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 461.73 ,5267752213551
TRV,13572719,US BANK UC TRAVEL CENTER,5/9/22,344900025538,5/17/22,699.390,No Description,699.390,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 699.39 ,0017752213633
TRV,13572720,US BANK UC TRAVEL CENTER,5/6/22,344900104163,5/17/22,546.000,No Description,546.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 546.00 ,0017752213430
TRV,13572773,US BANK UC TRAVEL CENTER,5/6/22,581270871306,5/17/22,10.000,No Description,10.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982775
TRV,13572779,US BANK UC TRAVEL CENTER,5/6/22,581270932819,5/17/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982738
TRV,13572780,US BANK UC TRAVEL CENTER,5/6/22,581270939194,5/17/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982743
TRV,13572825,US BANK UC TRAVEL CENTER,5/9/22,581300898217,5/17/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982940
TRV,13572828,US BANK UC TRAVEL CENTER,5/9/22,581300935233,5/17/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982854
TRV,13573072,US BANK UC TRAVEL CENTER,5/10/22,331900753955,5/18/22,835.900,No Description,835.900,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 835.90 ,0277752213754
TRV,13573084,US BANK UC TRAVEL CENTER,5/10/22,581310796509,5/18/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815983053
TRV,13573157,US BANK UC TRAVEL CENTER,5/11/22,100326275989,5/19/22,294.420,No Description,294.420,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 294.42 ,5267752213814
TRV,13573168,US BANK UC TRAVEL CENTER,5/11/22,100485764781,5/19/22,506.590,No Description,506.590,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 506.59 ,0167752213815
TRV,13573200,US BANK UC TRAVEL CENTER,5/11/22,581321174109,5/19/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815983111
TRV,13580364,US BANK UC TRAVEL CENTER,5/30/22,871513265849,6/7/22,458.600,No Description,458.600,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 458.60 ,0067752702041
TRV,13580748,US BANK UC TRAVEL CENTER,5/31/22,581520779828,6/8/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815984734
TRV,13580753,US BANK UC TRAVEL CENTER,5/31/22,581520870866,6/8/22,32.000,No Description,32.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 32.00 ,8900815984736
TRV,13580765,US BANK UC TRAVEL CENTER,5/31/22,581521010942,6/8/22,30.000,No Description,30.000,57212,62588,31860,      ,EMPLC,EFT,Travel DB US Bank Clearing, 30.00 ,8900815984794
TRV,13553170,US BANK UC TRAVEL CENTER,3/2/22,100448570014,3/10/22,194.480,No Description,194.480,57212,62589,23819,      ,EKAGO,EFT,Travel DB US Bank Clearing, 194.48 ,5267749528673
TRV,13553240,US BANK UC TRAVEL CENTER,3/2/22,580621222844,3/10/22,10.000,No Description,10.000,57212,62589,23819,      ,EKAGO,EFT,Travel DB US Bank Clearing, 10.00 ,8900815092628
TRV,13573166,US BANK UC TRAVEL CENTER,5/11/22,100485764708,5/19/22,1025.620,No Description,1025.620,57212,62611,12248,      ,IMGB3,EFT,Travel DB US Bank Clearing," 1,025.62 ",0167752213783
TRV,13573211,US BANK UC TRAVEL CENTER,5/11/22,581321355799,5/19/22,10.000,No Description,10.000,57212,62611,12248,      ,IMGB3,EFT,Travel DB US Bank Clearing, 10.00 ,8900815983082
TRV,13546355,US BANK UC TRAVEL CENTER,2/2/22,580340871645,2/10/22,10.000,No Description,10.000,57212,62629,17914,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900814775914
TRV,13546367,US BANK UC TRAVEL CENTER,2/2/22,870343647153,2/10/22,394.600,No Description,394.600,57212,62629,17914,      ,     ,EFT,Travel DB US Bank Clearing, 394.60 ,0067703036936
TRV,13549448,US BANK UC TRAVEL CENTER,2/15/22,100237537885,2/23/22,559.880,No Description,559.880,57212,62629,17914,      ,     ,EFT,Travel DB US Bank Clearing, 559.88 ,5267703521289
TRV,13549463,US BANK UC TRAVEL CENTER,2/15/22,580470684110,2/23/22,10.000,No Description,10.000,57212,62629,17914,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776488
TRV,13549697,US BANK UC TRAVEL CENTER,2/16/22,100996554039,2/24/22,469.950,No Description,469.950,57212,62645,13618,      ,ME1KK,EFT,Travel DB US Bank Clearing, 469.95 ,5267703521305
TRV,13549738,US BANK UC TRAVEL CENTER,2/16/22,580481066231,2/24/22,10.000,No Description,10.000,57212,62645,13618,      ,ME1KK,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776505
TRV,13570502,US BANK UC TRAVEL CENTER,5/2/22,331900620758,5/10/22,722.640,No Description,722.640,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 722.64 ,0277751967523
TRV,13570503,US BANK UC TRAVEL CENTER,5/2/22,331900620766,5/10/22,722.640,No Description,722.640,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 722.64 ,0277751967524
TRV,13570508,US BANK UC TRAVEL CENTER,5/2/22,581230754695,5/10/22,10.000,No Description,10.000,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982349
TRV,13570509,US BANK UC TRAVEL CENTER,5/2/22,581230754752,5/10/22,10.000,No Description,10.000,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982350
TRV,13570832,US BANK UC TRAVEL CENTER,5/3/22,100884938424,5/11/22,862.200,No Description,862.200,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 862.20 ,0167751967619
TRV,13570833,US BANK UC TRAVEL CENTER,5/3/22,100884938432,5/11/22,862.200,No Description,862.200,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 862.20 ,0167751967620
TRV,13570847,US BANK UC TRAVEL CENTER,5/3/22,581240828538,5/11/22,10.000,No Description,10.000,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982434
TRV,13570874,US BANK UC TRAVEL CENTER,5/3/22,581241099980,5/11/22,10.000,No Description,10.000,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982435
TRV,13589628,US BANK UC TRAVEL CENTER,7/11/22,344900029435,7/19/22,885.250,No Description,885.250,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 885.25 ,0017754366509
TRV,13589640,US BANK UC TRAVEL CENTER,7/11/22,581930897344,7/19/22,10.000,No Description,10.000,57212,62654,13059,      ,PHHXH,EFT,Travel DB US Bank Clearing, 10.00 ,8900816958110
TRV,13562285,US BANK UC TRAVEL CENTER,4/4/22,100043287700,4/12/22,610.360,No Description,610.360,57212,62663,23797,      ,EHSXC,EFT,Travel DB US Bank Clearing, 610.36 ,0167750225937
TRV,13562355,US BANK UC TRAVEL CENTER,4/4/22,580950906778,4/12/22,10.000,No Description,10.000,57212,62663,23797,      ,EHSXC,EFT,Travel DB US Bank Clearing, 10.00 ,8900815198445
TRV,13608306,US BANK UC TRAVEL CENTER,9/26/22,104835821376,10/5/22,594.460,No Description,594.460,57212,62667,23805,EEGOLD,ELJLV,EFT,Travel DB US Bank Clearing, 594.46 ,0167856617374
TRV,13608352,US BANK UC TRAVEL CENTER,9/26/22,582700995058,10/5/22,10.000,No Description,10.000,57212,62667,23805,EEGOLD,ELJLV,EFT,Travel DB US Bank Clearing, 10.00 ,8900833326980
TRV,13597850,US BANK UC TRAVEL CENTER,8/16/22,100516907064,8/24/22,272.250,No Description,272.250,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 272.25 ,0167855317960
TRV,13597852,US BANK UC TRAVEL CENTER,8/16/22,100516907098,8/24/22,272.250,No Description,272.250,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 272.25 ,0167855317964
TRV,13597875,US BANK UC TRAVEL CENTER,8/16/22,582290941142,8/24/22,10.000,No Description,10.000,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 10.00 ,8900817446468
TRV,13597883,US BANK UC TRAVEL CENTER,8/16/22,582291029954,8/24/22,10.000,No Description,10.000,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 10.00 ,8900817446464
TRV,13608304,US BANK UC TRAVEL CENTER,9/26/22,104835821343,10/5/22,252.650,No Description,252.650,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 252.65 ,0167856617367
TRV,13608351,US BANK UC TRAVEL CENTER,9/26/22,582700978930,10/5/22,10.000,No Description,10.000,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 10.00 ,8900833326975
TRV,13612375,US BANK UC TRAVEL CENTER,10/11/22,344900168901,10/19/22,178.600,No Description,178.600,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 178.60 ,0017857092960
TRV,13612376,US BANK UC TRAVEL CENTER,10/11/22,344900168919,10/19/22,204.720,No Description,204.720,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 204.72 ,0017857092961
TRV,13612395,US BANK UC TRAVEL CENTER,10/11/22,582851104883,10/19/22,10.000,No Description,10.000,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 10.00 ,8900833436046
TRV,13612407,US BANK UC TRAVEL CENTER,10/11/22,582851197556,10/19/22,10.000,No Description,10.000,57212,62670,23750,      ,EESIM,EFT,Travel DB US Bank Clearing, 10.00 ,8900833436045
TRV,13558410,US BANK UC TRAVEL CENTER,3/22/22,344900105387,3/30/22,777.100,No Description,777.100,57212,62703,13506,      ,MB1EB,EFT,Travel DB US Bank Clearing, 777.10 ,0017750225084
TRV,13558435,US BANK UC TRAVEL CENTER,3/22/22,580820887492,3/30/22,10.000,No Description,10.000,57212,62703,13506,      ,MB1EB,EFT,Travel DB US Bank Clearing, 10.00 ,8900815197588
TRV,13569344,US BANK UC TRAVEL CENTER,4/27/22,100646119188,5/6/22,674.600,No Description,674.600,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 674.60 ,0167751803846
TRV,13569360,US BANK UC TRAVEL CENTER,4/27/22,581180965983,5/6/22,10.000,No Description,10.000,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 10.00 ,8900815981920
TRV,13569379,US BANK UC TRAVEL CENTER,4/27/22,581181117980,5/6/22,10.000,No Description,10.000,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 10.00 ,8900815981988
TRV,13569395,US BANK UC TRAVEL CENTER,4/27/22,871183843844,5/6/22,744.600,No Description,744.600,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 744.60 ,0067751803847
TRV,13569401,US BANK UC TRAVEL CENTER,4/27/22,871184005658,5/6/22,955.680,No Description,955.680,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 955.68 ,0067751803928
TRV,13572678,US BANK UC TRAVEL CENTER,5/5/22,100589897709,5/17/22,1005.170,No Description,1005.170,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing," 1,005.17 ",0167752213341
TRV,13572732,US BANK UC TRAVEL CENTER,5/5/22,581260883528,5/17/22,10.000,No Description,10.000,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982641
TRV,13572744,US BANK UC TRAVEL CENTER,5/5/22,581260975407,5/17/22,10.000,No Description,10.000,57212,62706,12753,      ,HMKU1,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982647
TRV,13551665,US BANK UC TRAVEL CENTER,2/23/22,580551109093,3/3/22,10.000,No Description,10.000,57212,62707,24532,      ,JBBOG,EFT,Travel DB US Bank Clearing, 10.00 ,8900814777002
TRV,13551692,US BANK UC TRAVEL CENTER,2/23/22,870554638754,3/3/22,662.540,No Description,662.540,57212,62707,24532,      ,JBBOG,EFT,Travel DB US Bank Clearing, 662.54 ,0067703750438
TRV,13631118,US BANK UC TRAVEL CENTER,12/21/22,105895672564,1/3/23,206.180,No Description,206.180,57212,62707,24532,      ,JBBOG,EFT,Travel DB US Bank Clearing, 206.18 ,5267859544941
TRV,13631170,US BANK UC TRAVEL CENTER,12/21/22,583560888927,1/3/23,10.000,No Description,10.000,57212,62707,24532,      ,JBBOG,EFT,Travel DB US Bank Clearing, 10.00 ,8900834044681
TRV,13549277,US BANK UC TRAVEL CENTER,2/14/22,100633489047,2/22/22,260.360,No Description,260.360,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 260.36 ,0167703329950
TRV,13549278,US BANK UC TRAVEL CENTER,2/14/22,100633489054,2/22/22,255.680,No Description,255.680,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 255.68 ,0167703329951
TRV,13549301,US BANK UC TRAVEL CENTER,2/14/22,580460762919,2/22/22,10.000,No Description,10.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776405
TRV,13549302,US BANK UC TRAVEL CENTER,2/14/22,580460764253,2/22/22,10.000,No Description,10.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776406
TRV,13556721,US BANK UC TRAVEL CENTER,3/15/22,100883525361,3/23/22,214.520,No Description,214.520,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 214.52 ,0167749880658
TRV,13556727,US BANK UC TRAVEL CENTER,3/15/22,331900846104,3/23/22,241.520,No Description,241.520,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 241.52 ,0277749880659
TRV,13556746,US BANK UC TRAVEL CENTER,3/15/22,580750810604,3/23/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815197046
TRV,13557251,US BANK UC TRAVEL CENTER,3/16/22,100541397038,3/24/22,137.960,No Description,137.960,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 137.96 ,5267749880738
TRV,13557276,US BANK UC TRAVEL CENTER,3/16/22,580761181648,3/24/22,10.000,No Description,10.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900815197118
TRV,13558439,US BANK UC TRAVEL CENTER,3/22/22,580820941968,3/30/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815197546
TRV,13558450,US BANK UC TRAVEL CENTER,3/22/22,870824951000,3/30/22,362.410,No Description,362.410,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 362.41 ,0067750225042
TRV,13560331,US BANK UC TRAVEL CENTER,3/28/22,100317195240,4/6/22,233.800,No Description,233.800,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 233.80 ,0167750225404
TRV,13560357,US BANK UC TRAVEL CENTER,3/28/22,580880852224,4/6/22,10.000,No Description,10.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900815197907
TRV,13560611,US BANK UC TRAVEL CENTER,3/30/22,100800807281,4/7/22,79.460,No Description,79.460,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 79.46 ,5262100568728
TRV,13560623,US BANK UC TRAVEL CENTER,3/30/22,100998196488,4/7/22,614.720,No Description,614.720,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 614.72 ,5267750225576
TRV,13560647,US BANK UC TRAVEL CENTER,3/30/22,331901395060,4/7/22,241.520,No Description,241.520,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 241.52 ,0277750225598
TRV,13560648,US BANK UC TRAVEL CENTER,3/30/22,331901395094,4/7/22,318.720,No Description,318.720,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 318.72 ,0277750225616
TRV,13560660,US BANK UC TRAVEL CENTER,3/30/22,580901050663,4/7/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198090
TRV,13560673,US BANK UC TRAVEL CENTER,3/30/22,580901123726,4/7/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198066
TRV,13560678,US BANK UC TRAVEL CENTER,3/30/22,580901152519,4/7/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198105
TRV,13560687,US BANK UC TRAVEL CENTER,3/30/22,580901226149,4/7/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198078
TRV,13560698,US BANK UC TRAVEL CENTER,3/30/22,870904448950,4/7/22,224.320,No Description,224.320,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 224.32 ,0067750225597
TRV,13562283,US BANK UC TRAVEL CENTER,4/4/22,100043287676,4/12/22,419.070,No Description,419.070,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 419.07 ,0167750225925
TRV,13562352,US BANK UC TRAVEL CENTER,4/4/22,580950893240,4/12/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198432
TRV,13562713,US BANK UC TRAVEL CENTER,4/5/22,100692844735,4/14/22,260.820,No Description,260.820,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 260.82 ,5267750226036
TRV,13562723,US BANK UC TRAVEL CENTER,4/5/22,100692844867,4/14/22,169.610,No Description,169.610,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 169.61 ,5267750226113
TRV,13562735,US BANK UC TRAVEL CENTER,4/5/22,100847331778,4/14/22,434.300,No Description,434.300,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 434.30 ,0167750226072
TRV,13562823,US BANK UC TRAVEL CENTER,4/5/22,580960775691,4/14/22,10.000,No Description,10.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900815198538
TRV,13562845,US BANK UC TRAVEL CENTER,4/5/22,580960882000,4/14/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198566
TRV,13562864,US BANK UC TRAVEL CENTER,4/5/22,580960991611,4/14/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815198597
TRV,13564311,US BANK UC TRAVEL CENTER,4/11/22,100803741442,4/19/22,441.890,No Description,441.890,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 441.89 ,0167751082942
TRV,13564341,US BANK UC TRAVEL CENTER,4/11/22,581020764818,4/19/22,32.000,No Description,32.000,57212,62723,31150,      ,IQDOF,EFT,Travel DB US Bank Clearing, 32.00 ,8900815199109
